Seed,ElapsedTime(ms),Path Length,Min,0
776,15,513,,
777,17,513,,
778,36,513,,
779,2,513,,
780,7,513,,
781,7,513,,
782,14,513,,
783,31,513,,
784,14,513,,
785,11,513,,
786,20,513,,
787,60,513,,
788,7,513,,
789,1,513,,
790,2,513,,
791,24,513,,
792,23,513,,
793,57,513,,
794,15,513,,
795,29,513,,
796,7,513,,
797,26,513,,
798,22,513,,
799,5,513,,
800,2,513,,
801,1,513,,
802,18,513,,
803,13,513,,
804,24,513,,
805,35,513,,
806,17,513,,
807,37,513,,
808,15,513,,
809,7,513,,
810,13,513,,
811,21,513,,
812,22,513,,
813,75,513,,
814,57,513,,
815,36,513,,
816,11,513,,
817,2,513,,
818,15,513,,
819,33,513,,
820,27,513,,
821,23,513,,
822,5,513,,
823,20,513,,
824,12,513,,
825,14,513,,
826,45,513,,
827,21,513,,
828,28,513,,
829,24,513,,
830,58,513,,
831,13,513,,
832,30,513,,
833,15,513,,
834,52,513,,
835,45,513,,
836,82,513,,
837,82,513,,
838,42,513,,
839,34,513,,
840,34,513,,
841,43,513,,
842,8,513,,
843,1,513,,
844,31,513,,
845,25,513,,
846,37,513,,
847,4,513,,
848,28,513,,
849,6,513,,
850,34,513,,
851,1,513,,
852,51,513,,
853,6,513,,
854,28,513,,
855,30,513,,
856,5,513,,
857,15,513,,
858,34,513,,
859,10,513,,
860,23,513,,
861,13,513,,
862,30,513,,
863,14,513,,
864,9,513,,
865,4,513,,
866,27,513,,
867,51,513,,
868,20,513,,
869,10,513,,
870,14,513,,
871,7,513,,
872,31,513,,
873,29,513,,
874,18,513,,
875,2,513,,
876,30,513,,
877,42,513,,
878,3,513,,
879,54,513,,
880,9,513,,
881,18,513,,
882,10,513,,
883,35,513,,
884,7,513,,
885,13,513,,
886,8,513,,
887,12,513,,
888,9,513,,
889,7,513,,
890,34,513,,
891,21,513,,
892,32,513,,
893,10,513,,
894,6,513,,
895,4,513,,
896,2,513,,
897,41,513,,
898,28,513,,
899,9,513,,
900,62,513,,
901,19,513,,
902,45,513,,
903,17,513,,
904,5,513,,
905,31,513,,
